time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
1.717,0.3718,-0.9069,-0.5102,-3.4699,-2.6304,-2.4684,0.6477,-0.3771,1.1494,849.1519,-30.66,-16.56,-15.78,9180,-112.072,55.159,-143.914,49.17429765,-121.6758945,0
1.764,0.6034,-0.7799,-0.5116,-3.4699,-2.6304,-2.4684,0.6477,-0.3771,1.1494,849.1519,-30.66,-16.56,-15.78,9180,-123.445,44.589,-130.294,49.17429765,-121.6758945,0
1.772,0.6034,-0.7799,-0.5116,-3.4699,-2.6304,-2.4684,0.6477,-0.3771,1.1494,849.1519,-33.66,-13.68,-11.76,9180,-126.115,44.589,-130.294,49.17429765,-121.6758945,0
1.778,0.6034,-0.7799,-0.5116,-3.4699,-2.6304,-2.4684,0.6914,-0.5529,1.1143,849.1519,-33.66,-13.68,-11.76,9180,-126.115,44.589,-130.294,49.17429765,-121.6758945,0
1.785,0.6034,-0.7799,-0.5116,-3.4699,-2.6304,-2.4684,0.6914,-0.5529,1.1143,849.1445,-33.66,-13.68,-11.76,9180,-126.115,44.589,-130.294,49.17429765,-121.6758945,0
1.787,0.6034,-0.7799,-0.5116,-3.4699,-2.6304,-2.4684,0.6914,-0.5529,1.1143,849.1445,-33.66,-13.68,-11.76,36,-126.115,44.589,-130.294,49.17429765,-121.6758945,0
1.789,0.6034,-0.7799,-0.5116,-0.5651,-0.7406,-2.454,0.6914,-0.5529,1.1143,849.1445,-33.66,-13.68,-11.76,36,-126.115,44.589,-130.294,49.17429765,-121.6758945,0
1.818,0.4178,-0.497,-0.4393,-0.5651,-0.7406,-2.454,0.6914,-0.5529,1.1143,849.1445,-33.66,-13.68,-11.76,36,-121.459,39.344,-136.441,49.17429765,-121.6758945,0
1.82,0.4178,-0.497,-0.4393,-0.5651,-0.7406,-2.454,0.6914,-0.5529,1.1143,849.1445,-36.6,-10.56,-7.74,36,-122.889,39.344,-136.441,49.17429765,-121.6758945,0
1.823,0.4178,-0.497,-0.4393,-0.5651,-0.7406,-2.454,-0.6818,0.3931,1.5894,849.1445,-36.6,-10.56,-7.74,36,-122.889,39.344,-136.441,49.17429765,-121.6758945,0
1.837,0.4178,-0.497,-0.4393,-1.7692,2.4909,-1.548,-0.6818,0.3931,1.5894,849.1445,-36.6,-10.56,-7.74,36,-122.889,39.344,-136.441,49.17429765,-121.6758945,0
1.879,0.5306,-0.6504,-0.4813,-1.7692,2.4909,-1.548,-0.6818,0.3931,1.5894,849.1445,-36.6,-10.56,-7.74,36,-126.63,42.235,-132.212,49.17429765,-121.6758945,0
1.88,0.5306,-0.6504,-0.4813,-1.7692,2.4909,-1.548,-0.6818,0.3931,1.5894,849.1445,-39.48,-7.32,-3.66,36,-128.699,42.235,-132.212,49.17429765,-121.6758945,0
1.882,0.5306,-0.6504,-0.4813,-1.7692,2.4909,-1.548,-1.1963,-0.3281,1.1452,849.1445,-39.48,-7.32,-3.66,36,-128.699,42.235,-132.212,49.17429765,-121.6758945,0
1.897,0.5306,-0.6504,-0.4813,-0.0804,1.1109,-1.2155,-1.1963,-0.3281,1.1452,849.1445,-39.48,-7.32,-3.66,36,-128.699,42.235,-132.212,49.17429765,-121.6758945,0
1.938,0.4119,-0.8551,-0.1584,-0.0804,1.1109,-1.2155,-1.1963,-0.3281,1.1452,849.1445,-39.48,-7.32,-3.66,36,-153.282,62.704,-111.031,49.17429765,-121.6758945,0
1.939,0.4119,-0.8551,-0.1584,-0.0804,1.1109,-1.2155,-1.1963,-0.3281,1.1452,849.1445,-42.06,-4.32,0.78,36,-158.841,62.704,-111.031,49.17429765,-121.6758945,0
1.941,0.4119,-0.8551,-0.1584,-0.0804,1.1109,-1.2155,-1.3199,-0.1726,1.1643,849.1445,-42.06,-4.32,0.78,36,-158.841,62.704,-111.031,49.17429765,-121.6758945,0
1.944,0.4119,-0.8551,-0.1584,-0.0804,1.1109,-1.2155,-1.3199,-0.1726,1.1643,849.0771,-42.06,-4.32,0.78,36,-158.841,62.704,-111.031,49.17429765,-121.6758945,0
1.945,0.4119,-0.8551,-0.1584,-0.0804,1.1109,-1.2155,-1.3199,-0.1726,1.1643,849.0771,-42.06,-4.32,0.78,120,-158.841,62.704,-111.031,49.17429765,-121.6758945,0
1.957,0.4119,-0.8551,-0.1584,-0.4817,-0.7489,2.6331,-1.3199,-0.1726,1.1643,849.0771,-42.06,-4.32,0.78,120,-158.841,62.704,-111.031,49.17429765,-121.6758945,0
2.001,0.4686,-0.9445,-0.4379,-0.4817,-0.7489,2.6331,-1.3199,-0.1726,1.1643,849.0771,-42.06,-4.32,0.78,120,-135.148,55.825,-133.059,49.17429765,-121.6758945,0
2.002,0.4686,-0.9445,-0.4379,-0.4817,-0.7489,2.6331,-1.3199,-0.1726,1.1643,849.0771,-44.1,-1.56,5.22,120,-139.218,55.825,-133.059,49.17429765,-121.6758945,0
2.004,0.4686,-0.9445,-0.4379,-0.4817,-0.7489,2.6331,0.3164,0.0352,0.1417,849.0771,-44.1,-1.56,5.22,120,-139.218,55.825,-133.059,49.17429765,-121.6758945,0
2.016,0.4686,-0.9445,-0.4379,0.2439,-1.3883,-0.3727,0.3164,0.0352,0.1417,849.0771,-44.1,-1.56,5.22,120,-139.218,55.825,-133.059,49.17429765,-121.6758945,0
2.058,0.3777,-0.9284,-0.3304,0.2439,-1.3883,-0.3727,0.3164,0.0352,0.1417,849.0771,-44.1,-1.56,5.22,120,-142.71,61.61,-131.175,49.17429765,-121.6758945,0
2.06,0.3777,-0.9284,-0.3304,0.2439,-1.3883,-0.3727,0.3164,0.0352,0.1417,849.0771,-46.02,1.32,9.78,120,-147.141,61.61,-131.175,49.17429765,-121.6758945,0
2.064,0.3777,-0.9284,-0.3304,0.2439,-1.3883,-0.3727,0.375,-0.4133,-0.5262,849.0771,-46.02,1.32,9.78,120,-147.141,61.61,-131.175,49.17429765,-121.6758945,0
2.076,0.3777,-0.9284,-0.3304,-0.8707,-1.2351,0.4274,0.375,-0.4133,-0.5262,849.0771,-46.02,1.32,9.78,120,-147.141,61.61,-131.175,49.17429765,-121.6758945,0
2.117,0.3743,-0.8576,-0.8395,-0.8707,-1.2351,0.4274,0.375,-0.4133,-0.5262,849.0771,-46.02,1.32,9.78,120,-115.209,43.015,-155.971,49.17429765,-121.6758945,0
2.119,0.3743,-0.8576,-0.8395,-0.8707,-1.2351,0.4274,0.375,-0.4133,-0.5262,849.0771,-46.92,4.44,13.98,120,-116.463,43.015,-155.971,49.17429765,-121.6758945,0
2.121,0.3743,-0.8576,-0.8395,-0.8707,-1.2351,0.4274,-0.8213,-1.3028,0.6732,849.0771,-46.92,4.44,13.98,120,-116.463,43.015,-155.971,49.17429765,-121.6758945,0
2.125,0.3743,-0.8576,-0.8395,-0.8707,-1.2351,0.4274,-0.8213,-1.3028,0.6732,849.0017,-46.92,4.44,13.98,120,-116.463,43.015,-155.971,49.17429765,-121.6758945,0
2.127,0.3743,-0.8576,-0.8395,-0.8707,-1.2351,0.4274,-0.8213,-1.3028,0.6732,849.0017,-46.92,4.44,13.98,155,-116.463,43.015,-155.971,49.17429765,-121.6758945,0
2.137,0.3743,-0.8576,-0.8395,-0.1956,-0.5077,-3.881,-0.8213,-1.3028,0.6732,849.0017,-46.92,4.44,13.98,155,-116.463,43.015,-155.971,49.17429765,-121.6758945,0
2.177,0.1847,-0.7843,-0.3138,-0.1956,-0.5077,-3.881,-0.8213,-1.3028,0.6732,849.0017,-46.92,4.44,13.98,155,-132.589,65.099,-149.516,49.17429765,-121.6758945,0
2.179,0.1847,-0.7843,-0.3138,-0.1956,-0.5077,-3.881,-0.8213,-1.3028,0.6732,849.0017,-46.86,7.5,17.64,155,-135.683,65.099,-149.516,49.17429765,-121.6758945,0
2.181,0.1847,-0.7843,-0.3138,-0.1956,-0.5077,-3.881,-1.0578,-1.061,0.2088,849.0017,-46.86,7.5,17.64,155,-135.683,65.099,-149.516,49.17429765,-121.6758945,0
2.197,0.1847,-0.7843,-0.3138,-1.4655,0.0257,2.0214,-1.0578,-1.061,0.2088,849.0017,-46.86,7.5,17.64,155,-135.683,65.099,-149.516,49.17429765,-121.6758945,0
2.237,0.2985,-0.3812,0.1094,-1.4655,0.0257,2.0214,-1.0578,-1.061,0.2088,849.0017,-46.86,7.5,17.64,155,126.656,50.168,-69.877,49.17429765,-121.6758945,0
2.239,0.2985,-0.3812,0.1094,-1.4655,0.0257,2.0214,-1.0578,-1.061,0.2088,849.0017,-46.08,10.5,20.82,155,120.675,50.168,-69.877,49.17429765,-121.6758945,0
2.241,0.2985,-0.3812,0.1094,-1.4655,0.0257,2.0214,-0.5614,1.1217,1.2773,849.0017,-46.08,10.5,20.82,155,120.675,50.168,-69.877,49.17429765,-121.6758945,0
2.257,0.2985,-0.3812,0.1094,0.0594,4.0795,6.2565,-0.5614,1.1217,1.2773,849.0017,-46.08,10.5,20.82,155,120.675,50.168,-69.877,49.17429765,-121.6758945,0
2.296,0.322,-0.5595,-0.1413,0.0594,4.0795,6.2565,-0.5614,1.1217,1.2773,849.0017,-46.08,10.5,20.82,155,179.15,57.853,-113.689,49.17429765,-121.6758945,0
2.298,0.322,-0.5595,-0.1413,0.0594,4.0795,6.2565,-0.5614,1.1217,1.2773,849.0017,-44.88,13.38,23.28,155,174.724,57.853,-113.689,49.17429765,-121.6758945,0
2.3,0.322,-0.5595,-0.1413,0.0594,4.0795,6.2565,-0.4783,0.0288,0.7073,849.0017,-44.88,13.38,23.28,155,174.724,57.853,-113.689,49.17429765,-121.6758945,0
2.304,0.322,-0.5595,-0.1413,0.0594,4.0795,6.2565,-0.4783,0.0288,0.7073,848.9597,-44.88,13.38,23.28,155,174.724,57.853,-113.689,49.17429765,-121.6758945,0
2.305,0.322,-0.5595,-0.1413,0.0594,4.0795,6.2565,-0.4783,0.0288,0.7073,848.9597,-44.88,13.38,23.28,26,174.724,57.853,-113.689,49.17429765,-121.6758945,0
2.319,0.322,-0.5595,-0.1413,0.8107,2.0866,4.3921,-0.4783,0.0288,0.7073,848.9597,-44.88,13.38,23.28,26,174.724,57.853,-113.689,49.17429765,-121.6758945,0
2.355,0.193,-0.7745,-0.5307,0.8107,2.0866,4.3921,-0.4783,0.0288,0.7073,848.9597,-44.88,13.38,23.28,26,-122.961,53.904,-160.015,49.17429765,-121.6758945,0
2.358,0.193,-0.7745,-0.5307,0.8107,2.0866,4.3921,-0.4783,0.0288,0.7073,848.9597,-43.44,16.44,24.84,26,-123.219,53.904,-160.015,49.17429765,-121.6758945,0
2.36,0.193,-0.7745,-0.5307,0.8107,2.0866,4.3921,0.1374,2.0634,-0.0565,848.9597,-43.44,16.44,24.84,26,-123.219,53.904,-160.015,49.17429765,-121.6758945,0
2.375,0.193,-0.7745,-0.5307,-1.1938,0.355,-0.3506,0.1374,2.0634,-0.0565,848.9597,-43.44,16.44,24.84,26,-123.219,53.904,-160.015,49.17429765,-121.6758945,0
2.415,0.4652,-1.1009,-0.5522,-1.1938,0.355,-0.3506,0.1374,2.0634,-0.0565,848.9597,-43.44,16.44,24.84,26,-150.368,56.742,-139.89,49.17429765,-121.6758945,0
2.416,0.4652,-1.1009,-0.5522,-1.1938,0.355,-0.3506,0.1374,2.0634,-0.0565,848.9597,-42.18,19.74,26.28,26,-151.898,56.742,-139.89,49.17429765,-121.6758945,0
2.417,0.4652,-1.1009,-0.5522,-1.1938,0.355,-0.3506,1.1803,1.5116,-0.179,848.9597,-42.18,19.74,26.28,26,-151.898,56.742,-139.89,49.17429765,-121.6758945,0
2.436,0.4652,-1.1009,-0.5522,0.8076,-3.1334,-0.5644,1.1803,1.5116,-0.179,848.9597,-42.18,19.74,26.28,26,-151.898,56.742,-139.89,49.17429765,-121.6758945,0
2.478,0.4656,-1.1933,-0.5664,0.8076,-3.1334,-0.5644,1.1803,1.5116,-0.179,848.9597,-42.18,19.74,26.28,26,-151.918,58.431,-140.574,49.17429765,-121.6758945,0
2.48,0.4656,-1.1933,-0.5664,0.8076,-3.1334,-0.5644,1.1803,1.5116,-0.179,848.9597,-41.04,23.16,27.72,26,-153.542,58.431,-140.574,49.17429765,-121.6758945,0
2.481,0.4656,-1.1933,-0.5664,0.8076,-3.1334,-0.5644,-0.0192,0.3633,0.391,848.9597,-41.04,23.16,27.72,26,-153.542,58.431,-140.574,49.17429765,-121.6758945,0
2.483,0.4656,-1.1933,-0.5664,0.8076,-3.1334,-0.5644,-0.0192,0.3633,0.391,848.9543,-41.04,23.16,27.72,26,-153.542,58.431,-140.574,49.17429765,-121.6758945,0
2.484,0.4656,-1.1933,-0.5664,0.8076,-3.1334,-0.5644,-0.0192,0.3633,0.391,848.9543,-41.04,23.16,27.72,39,-153.542,58.431,-140.574,49.17429765,-121.6758945,0
2.495,0.4656,-1.1933,-0.5664,0.8067,-3.8441,-1.0294,-0.0192,0.3633,0.391,848.9543,-41.04,23.16,27.72,39,-153.542,58.431,-140.574,49.17429765,-121.6758945,0
2.547,0.3821,-0.7125,-0.3773,0.8067,-3.8441,-1.0294,-0.0192,0.3633,0.391,848.9543,-41.04,23.16,27.72,39,-159.931,52.996,-134.636,49.17429765,-121.6758945,0
2.549,0.3821,-0.7125,-0.3773,0.8067,-3.8441,-1.0294,-0.0192,0.3633,0.391,848.9543,-40.32,26.94,29.4,39,-162.286,52.996,-134.636,49.17429765,-121.6758945,0
2.551,0.3821,-0.7125,-0.3773,0.8067,-3.8441,-1.0294,-0.1044,0.0554,0.1459,848.9543,-40.32,26.94,29.4,39,-162.286,52.996,-134.636,49.17429765,-121.6758945,0
2.557,0.3821,-0.7125,-0.3773,0.0365,0.8567,0.8824,-0.1044,0.0554,0.1459,848.9543,-40.32,26.94,29.4,39,-162.286,52.996,-134.636,49.17429765,-121.6758945,0
2.597,0.3977,-0.8263,-0.5058,0.0365,0.8567,0.8824,-0.1044,0.0554,0.1459,848.9543,-40.32,26.94,29.4,39,-147.652,52.093,-141.819,49.17429765,-121.6758945,0
2.598,0.3977,-0.8263,-0.5058,0.0365,0.8567,0.8824,-0.1044,0.0554,0.1459,848.9543,-39.48,30.6,31.2,39,-149.326,52.093,-141.819,49.17429765,-121.6758945,0
2.599,0.3977,-0.8263,-0.5058,0.0365,0.8567,0.8824,0.0245,-0.0202,0.1076,848.9543,-39.48,30.6,31.2,39,-149.326,52.093,-141.819,49.17429765,-121.6758945,0
2.615,0.3977,-0.8263,-0.5058,0.2111,-0.2443,-0.3847,0.0245,-0.0202,0.1076,848.9543,-39.48,30.6,31.2,39,-149.326,52.093,-141.819,49.17429765,-121.6758945,0
2.656,0.3904,-0.9612,-0.4813,0.2111,-0.2443,-0.3847,0.0245,-0.0202,0.1076,848.9543,-39.48,30.6,31.2,39,-155.963,57.186,-140.956,49.17429765,-121.6758945,0
2.658,0.3904,-0.9612,-0.4813,0.2111,-0.2443,-0.3847,0.0245,-0.0202,0.1076,848.9543,-38.7,34.14,33.06,39,-158.608,57.186,-140.956,49.17429765,-121.6758945,0
2.66,0.3904,-0.9612,-0.4813,0.2111,-0.2443,-0.3847,-0.1747,-0.1385,-0.0128,848.9543,-38.7,34.14,33.06,39,-158.608,57.186,-140.956,49.17429765,-121.6758945,0
2.664,0.3904,-0.9612,-0.4813,0.2111,-0.2443,-0.3847,-0.1747,-0.1385,-0.0128,848.981,-38.7,34.14,33.06,39,-158.608,57.186,-140.956,49.17429765,-121.6758945,0
2.666,0.3904,-0.9612,-0.4813,0.2111,-0.2443,-0.3847,-0.1747,-0.1385,-0.0128,848.981,-38.7,34.14,33.06,66,-158.608,57.186,-140.956,49.17429765,-121.6758945,0
2.676,0.3904,-0.9612,-0.4813,0.1737,-1.5656,-0.1183,-0.1747,-0.1385,-0.0128,848.981,-38.7,34.14,33.06,66,-158.608,57.186,-140.956,49.17429765,-121.6758945,0
2.715,0.2673,-0.8644,-0.4335,0.1737,-1.5656,-0.1183,-0.1747,-0.1385,-0.0128,848.981,-38.7,34.14,33.06,66,-147.443,59.497,-148.342,49.17429765,-121.6758945,0
2.717,0.2673,-0.8644,-0.4335,0.1737,-1.5656,-0.1183,-0.1747,-0.1385,-0.0128,848.981,-37.92,37.5,35.04,66,-149.75,59.497,-148.342,49.17429765,-121.6758945,0
2.719,0.2673,-0.8644,-0.4335,0.1737,-1.5656,-0.1183,-0.245,0.1012,0.1832,848.981,-37.92,37.5,35.04,66,-149.75,59.497,-148.342,49.17429765,-121.6758945,0
2.735,0.2673,-0.8644,-0.4335,-0.94,-0.6083,0.4077,-0.245,0.1012,0.1832,848.981,-37.92,37.5,35.04,66,-149.75,59.497,-148.342,49.17429765,-121.6758945,0
2.775,0.215,-0.7613,-0.4432,-0.94,-0.6083,0.4077,-0.245,0.1012,0.1832,848.981,-37.92,37.5,35.04,66,-136.719,57.095,-154.124,49.17429765,-121.6758945,0
2.777,0.215,-0.7613,-0.4432,-0.94,-0.6083,0.4077,-0.245,0.1012,0.1832,848.981,-37.14,40.62,37.08,66,-138.605,57.095,-154.124,49.17429765,-121.6758945,0
2.78,0.215,-0.7613,-0.4432,-0.94,-0.6083,0.4077,-0.114,0.327,0.228,848.981,-37.14,40.62,37.08,66,-138.605,57.095,-154.124,49.17429765,-121.6758945,0
2.795,0.215,-0.7613,-0.4432,-1.3918,0.4383,0.2966,-0.114,0.327,0.228,848.981,-37.14,40.62,37.08,66,-138.605,57.095,-154.124,49.17429765,-121.6758945,0
2.836,0.4647,-0.8522,-0.3411,-1.3918,0.4383,0.2966,-0.114,0.327,0.228,848.981,-37.14,40.62,37.08,66,158.624,55.925,-126.282,49.17429765,-121.6758945,0
2.837,0.4647,-0.8522,-0.3411,-1.3918,0.4383,0.2966,-0.114,0.327,0.228,848.981,-36.48,43.5,39.18,66,152.486,55.925,-126.282,49.17429765,-121.6758945,0
2.839,0.4647,-0.8522,-0.3411,-1.3918,0.4383,0.2966,-0.1374,0.3388,0.2791,848.981,-36.48,43.5,39.18,66,152.486,55.925,-126.282,49.17429765,-121.6758945,0
2.841,0.4647,-0.8522,-0.3411,-1.3918,0.4383,0.2966,-0.1374,0.3388,0.2791,849.0344,-36.48,43.5,39.18,66,152.486,55.925,-126.282,49.17429765,-121.6758945,0
2.846,0.4647,-0.8522,-0.3411,-1.3918,0.4383,0.2966,-0.1374,0.3388,0.2791,849.0344,-36.48,43.5,39.18,36,152.486,55.925,-126.282,49.17429765,-121.6758945,0
2.856,0.4647,-0.8522,-0.3411,1.1293,-0.3961,1.2564,-0.1374,0.3388,0.2791,849.0344,-36.48,43.5,39.18,36,152.486,55.925,-126.282,49.17429765,-121.6758945,0
2.897,0.4559,-0.7745,-0.1286,1.1293,-0.3961,1.2564,-0.1374,0.3388,0.2791,849.0344,-36.48,43.5,39.18,36,120.425,58.552,-105.75,49.17429765,-121.6758945,0
2.9,0.4559,-0.7745,-0.1286,1.1293,-0.3961,1.2564,-0.1374,0.3388,0.2791,849.0344,-36,46.14,41.16,36,116.712,58.552,-105.75,49.17429765,-121.6758945,0
2.906,0.4559,-0.7745,-0.1286,1.1293,-0.3961,1.2564,-0.3867,-0.1033,0.3228,849.0344,-36,46.14,41.16,36,116.712,58.552,-105.75,49.17429765,-121.6758945,0
2.914,0.4559,-0.7745,-0.1286,0.9243,0.3293,3.3113,-0.3867,-0.1033,0.3228,849.0344,-36,46.14,41.16,36,116.712,58.552,-105.75,49.17429765,-121.6758945,0
2.954,0.3093,-0.8605,-0.7379,0.9243,0.3293,3.3113,-0.3867,-0.1033,0.3228,849.0344,-36,46.14,41.16,36,-110.821,47.084,-157.258,49.17429765,-121.6758945,0
2.956,0.3093,-0.8605,-0.7379,0.9243,0.3293,3.3113,-0.3867,-0.1033,0.3228,849.0344,-35.52,48.66,43.02,36,-110.342,47.084,-157.258,49.17429765,-121.6758945,0
2.957,0.3093,-0.8605,-0.7379,0.9243,0.3293,3.3113,0.1289,0.3068,0.2876,849.0344,-35.52,48.66,43.02,36,-110.342,47.084,-157.258,49.17429765,-121.6758945,0
2.974,0.3093,-0.8605,-0.7379,-0.4575,-0.472,-2.6899,0.1289,0.3068,0.2876,849.0344,-35.52,48.66,43.02,36,-110.342,47.084,-157.258,49.17429765,-121.6758945,0
3.015,0.109,-0.8527,-0.538,-0.4575,-0.472,-2.6899,0.1289,0.3068,0.2876,849.0344,-35.52,48.66,43.02,36,-119.789,57.227,-168.551,49.17429765,-121.6758945,0
3.02,0.109,-0.8527,-0.538,-0.4575,-0.472,-2.6899,0.1289,0.3068,0.2876,849.0344,-35.04,51.06,44.88,36,-120.854,57.227,-168.551,49.17429765,-121.6758945,0
3.022,0.109,-0.8527,-0.538,-0.4575,-0.472,-2.6899,-0.4218,-0.0959,0.2088,849.0344,-35.04,51.06,44.88,36,-120.854,57.227,-168.551,49.17429765,-121.6758945,0
3.023,0.109,-0.8527,-0.538,-0.4575,-0.472,-2.6899,-0.4218,-0.0959,0.2088,848.9683,-35.04,51.06,44.88,36,-120.854,57.227,-168.551,49.17429765,-121.6758945,0
3.025,0.109,-0.8527,-0.538,-0.4575,-0.472,-2.6899,-0.4218,-0.0959,0.2088,848.9683,-35.04,51.06,44.88,19,-120.854,57.227,-168.551,49.17429765,-121.6758945,0
3.035,0.109,-0.8527,-0.538,-2.221,-0.4572,-0.4813,-0.4218,-0.0959,0.2088,848.9683,-35.04,51.06,44.88,19,-120.854,57.227,-168.551,49.17429765,-121.6758945,0
3.074,0.3582,-0.7169,-0.4056,-2.221,-0.4572,-0.4813,-0.4218,-0.0959,0.2088,848.9683,-35.04,51.06,44.88,19,166.743,52.953,-138.556,49.17429765,-121.6758945,0
3.076,0.3582,-0.7169,-0.4056,-2.221,-0.4572,-0.4813,-0.4218,-0.0959,0.2088,848.9683,-34.5,53.46,46.86,19,159.856,52.953,-138.556,49.17429765,-121.6758945,0
3.078,0.3582,-0.7169,-0.4056,-2.221,-0.4572,-0.4813,-0.1981,0.2333,0.2429,848.9683,-34.5,53.46,46.86,19,159.856,52.953,-138.556,49.17429765,-121.6758945,0
3.095,0.3582,-0.7169,-0.4056,0.0107,0.9124,0.5989,-0.1981,0.2333,0.2429,848.9683,-34.5,53.46,46.86,19,159.856,52.953,-138.556,49.17429765,-121.6758945,0
3.134,0.3386,-0.9294,-0.4598,0.0107,0.9124,0.5989,-0.1981,0.2333,0.2429,848.9683,-34.5,53.46,46.86,19,179.988,58.432,-143.634,49.17429765,-121.6758945,0
3.136,0.3386,-0.9294,-0.4598,0.0107,0.9124,0.5989,-0.1981,0.2333,0.2429,848.9683,-33.96,55.8,48.84,19,175.699,58.432,-143.634,49.17429765,-121.6758945,0
3.138,0.3386,-0.9294,-0.4598,0.0107,0.9124,0.5989,0.2216,0.4858,0.3015,848.9683,-33.96,55.8,48.84,19,175.699,58.432,-143.634,49.17429765,-121.6758945,0
3.155,0.3386,-0.9294,-0.4598,-0.0426,-1.0008,-0.1311,0.2216,0.4858,0.3015,848.9683,-33.96,55.8,48.84,19,175.699,58.432,-143.634,49.17429765,-121.6758945,0
3.195,0.4847,-0.6924,-0.5165,-0.0426,-1.0008,-0.1311,0.2216,0.4858,0.3015,848.9683,-33.96,55.8,48.84,19,98.14,44.349,-136.82,49.17429765,-121.6758945,0
3.197,0.4847,-0.6924,-0.5165,-0.0426,-1.0008,-0.1311,0.2216,0.4858,0.3015,848.9683,-33.42,58.14,50.58,19,91.082,44.349,-136.82,49.17429765,-121.6758945,0
3.199,0.4847,-0.6924,-0.5165,-0.0426,-1.0008,-0.1311,-0.1534,-0.1012,0.4155,848.9683,-33.42,58.14,50.58,19,91.082,44.349,-136.82,49.17429765,-121.6758945,0
3.2,0.4847,-0.6924,-0.5165,-0.0426,-1.0008,-0.1311,-0.1534,-0.1012,0.4155,848.9138,-33.42,58.14,50.58,19,91.082,44.349,-136.82,49.17429765,-121.6758945,0
3.202,0.4847,-0.6924,-0.5165,-0.0426,-1.0008,-0.1311,-0.1534,-0.1012,0.4155,848.9138,-33.42,58.14,50.58,11,91.082,44.349,-136.82,49.17429765,-121.6758945,0
3.215,0.4847,-0.6924,-0.5165,1.4245,1.3235,-0.663,-0.1534,-0.1012,0.4155,848.9138,-33.42,58.14,50.58,11,91.082,44.349,-136.82,49.17429765,-121.6758945,0
3.258,0.4398,-0.8077,-0.5287,1.4245,1.3235,-0.663,-0.1534,-0.1012,0.4155,848.9138,-33.42,58.14,50.58,11,140.934,49.589,-140.25,49.17429765,-121.6758945,0
3.266,0.4398,-0.8077,-0.5287,1.4245,1.3235,-0.663,-0.1534,-0.1012,0.4155,848.9138,-32.88,60.42,52.2,11,132.409,49.589,-140.25,49.17429765,-121.6758945,0
3.271,0.4398,-0.8077,-0.5287,1.4245,1.3235,-0.663,0.1065,-0.1236,0.131,848.9138,-32.88,60.42,52.2,11,132.409,49.589,-140.25,49.17429765,-121.6758945,0
3.276,0.4398,-0.8077,-0.5287,1.0016,0.1839,-0.752,0.1065,-0.1236,0.131,848.9138,-32.88,60.42,52.2,11,132.409,49.589,-140.25,49.17429765,-121.6758945,0
3.314,0.4036,-0.9108,-0.3362,1.0016,0.1839,-0.752,0.1065,-0.1236,0.131,848.9138,-32.88,60.42,52.2,11,137.281,60.027,-129.797,49.17429765,-121.6758945,0
3.315,0.4036,-0.9108,-0.3362,1.0016,0.1839,-0.752,0.1065,-0.1236,0.131,848.9138,-32.34,62.58,53.64,11,134.277,60.027,-129.797,49.17429765,-121.6758945,0
3.317,0.4036,-0.9108,-0.3362,1.0016,0.1839,-0.752,0.1683,-0.1289,0.114,848.9138,-32.34,62.58,53.64,11,134.277,60.027,-129.797,49.17429765,-121.6758945,0
3.336,0.4036,-0.9108,-0.3362,0.6658,-0.7587,1.0225,0.1683,-0.1289,0.114,848.9138,-32.34,62.58,53.64,11,134.277,60.027,-129.797,49.17429765,-121.6758945,0
3.376,0.3049,-0.8874,-0.5155,0.6658,-0.7587,1.0225,0.1683,-0.1289,0.114,848.9138,-32.34,62.58,53.64,11,-178.199,55.982,-149.4,49.17429765,-121.6758945,0
3.38,0.3049,-0.8874,-0.5155,0.6658,-0.7587,1.0225,0.1683,-0.1289,0.114,848.9138,-31.68,64.14,54.9,11,177.668,55.982,-149.4,49.17429765,-121.6758945,0
3.396,0.3049,-0.8874,-0.5155,0.6658,-0.7587,1.0225,0.0863,0.179,0.0533,848.9138,-31.68,64.14,54.9,11,177.668,55.982,-149.4,49.17429765,-121.6758945,0
3.409,0.3049,-0.8874,-0.5155,0.6658,-0.7587,1.0225,0.0863,0.179,0.0533,849.0051,-31.68,64.14,54.9,11,177.668,55.982,-149.4,49.17429765,-121.6758945,0
3.415,0.3049,-0.8874,-0.5155,0.6658,-0.7587,1.0225,0.0863,0.179,0.0533,849.0051,-31.68,64.14,54.9,11,177.668,55.982,-149.4,49.17429765,-121.6758945,0
3.421,0.3049,-0.8874,-0.5155,-0.2909,-0.4683,-0.843,0.0863,0.179,0.0533,849.0051,-31.68,64.14,54.9,11,177.668,55.982,-149.4,49.17429765,-121.6758945,0
3.433,-0.0195,-0.9011,-0.4765,-0.2909,-0.4683,-0.843,0.0863,0.179,0.0533,849.0051,-31.68,64.14,54.9,11,-117.079,62.111,177.651,49.17429765,-121.6758945,0
3.435,-0.0195,-0.9011,-0.4765,-0.2909,-0.4683,-0.843,0.0863,0.179,0.0533,849.0051,-30.9,65.34,55.86,11,-118.02,62.111,177.651,49.17429765,-121.6758945,0
3.437,-0.0195,-0.9011,-0.4765,-0.2909,-0.4683,-0.843,-0.0522,0.4463,0.1374,849.0051,-30.9,65.34,55.86,11,-118.02,62.111,177.651,49.17429765,-121.6758945,0
